"Step","Species","SimAbsDen","ExpAbsDen"
13,"PIPO",28.1783733333333,7
14,"PIPO",27.3922866666667,51
15,"PIPO",26.3643333333333,551
16,"PIPO",25.2154266666667,65
17,"PIPO",24.3688466666667,5
21,"PIPO",20.2569813333333,33
22,"PIPO",20.9826313333333,4
26,"PIPO",0,4
28,"PIPO",0,1
1,"QUCH",0,77
6,"QUCH",0.120937333333333,40
10,"QUCH",0.0604686666666667,1
11,"QUCH",0,59
12,"QUCH",0,2
13,"QUCH",0,3
14,"QUCH",0,2
15,"QUCH",0,2
16,"QUCH",0,49
18,"QUCH",0,1
21,"QUCH",0,57
1,"QUKE",2.54134842222222,188
6,"QUKE",16.3962966666667,230.5
7,"QUKE",0,61
8,"QUKE",36.28118,712
9,"QUKE",35.4950733333333,616
10,"QUKE",35.4346066666667,532
11,"QUKE",35.19274,794
12,"QUKE",16.78935,262
13,"QUKE",16.1445296333333,247.5
14,"QUKE",32.2902466666667,266
15,"QUKE",32.4111933333333,405
16,"QUKE",32.71352,738
17,"QUKE",16.3660666666667,221.5
18,"QUKE",10.9707753111111,286
19,"QUKE",0.125925933333333,2
20,"QUKE",0.118518533333333,1
21,"QUKE",16.2043792666667,127
22,"QUKE",11.1896170444444,36
23,"QUKE",0.118518533333333,41
24,"QUKE",0.0592592666666667,1
25,"QUKE",0.118518533333333,1
26,"QUKE",0,5
27,"QUKE",0,60.5
28,"QUKE",0,37
29,"QUKE",0,8
32,"QUKE",0,127
